"studentnummer","sexe","etniciteit","huiswerk","schooltype","wiskundetoets","voldoende"
55,"man","blank",1,"publiek",53.6199989318848,"wiskundetoets niet gehaald"
57,"vrouw","blank",1,"publiek",41.25,"wiskundetoets niet gehaald"
60,"man","blank",1,"publiek",38.2299995422363,"wiskundetoets niet gehaald"
74,"man","blank",1,"publiek",58.560001373291,"wiskundetoets WEL gehaald"
1,"vrouw","zwart",1,"publiek",37.2799987792969,"wiskundetoets niet gehaald"
2,"man","blank",1,"publiek",54.7999992370605,"wiskundetoets niet gehaald"
13,"vrouw","blank",1,"publiek",58.4799995422363,"wiskundetoets WEL gehaald"
25,"vrouw","blank",1,"publiek",35.2900009155273,"wiskundetoets niet gehaald"
26,"man","blank",1,"publiek",57.1599998474121,"wiskundetoets WEL gehaald"
29,"vrouw","blank",1,"publiek",54.9500007629395,"wiskundetoets niet gehaald"
68,"man","Aziatisch",1,"publiek",54.7999992370605,"wiskundetoets niet gehaald"
80,"vrouw","zwart",1,"publiek",39.6300010681152,"wiskundetoets niet gehaald"
81,"vrouw","blank",1,"publiek",42.060001373291,"wiskundetoets niet gehaald"
84,"vrouw","blank",1,"publiek",53.6199989318848,"wiskundetoets niet gehaald"
5,"vrouw","blank",1,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
13,"vrouw","blank",1,"publiek",55.1699981689453,"wiskundetoets WEL gehaald"
14,"vrouw","blank",1,"publiek",59.5099983215332,"wiskundetoets WEL gehaald"
27,"man","blank",1,"publiek",62.9799995422363,"wiskundetoets WEL gehaald"
30,"vrouw","blank",1,"publiek",58.7000007629395,"wiskundetoets WEL gehaald"
33,"vrouw","Aziatisch",1,"publiek",64.2300033569336,"wiskundetoets WEL gehaald"
48,"man","blank",1,"publiek",58.3400001525879,"wiskundetoets WEL gehaald"
49,"vrouw","blank",1,"publiek",55.9099998474121,"wiskundetoets WEL gehaald"
57,"vrouw","blank",1,"publiek",48.9799995422363,"wiskundetoets niet gehaald"
60,"vrouw","blank",1,"publiek",56.0499992370605,"wiskundetoets WEL gehaald"
84,"vrouw","blank",1,"publiek",63.0499992370605,"wiskundetoets WEL gehaald"
89,"man","blank",1,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
98,"vrouw","blank",1,"publiek",66.6600036621094,"wiskundetoets WEL gehaald"
8,"man","zwart",1,"publiek",33.8199996948242,"wiskundetoets niet gehaald"
29,"man","Zuid-Amerikaans",1,"publiek",45.5200004577637,"wiskundetoets niet gehaald"
31,"vrouw","zwart",1,"publiek",60.6199989318848,"wiskundetoets WEL gehaald"
41,"vrouw","zwart",1,"publiek",56.0499992370605,"wiskundetoets WEL gehaald"
42,"vrouw","zwart",1,"publiek",64.3000030517578,"wiskundetoets WEL gehaald"
54,"vrouw","zwart",1,"publiek",49.060001373291,"wiskundetoets niet gehaald"
81,"vrouw","zwart",1,"publiek",39.7099990844727,"wiskundetoets niet gehaald"
92,"vrouw","zwart",1,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
6,"vrouw","blank",1,"publiek",29.1000003814697,"wiskundetoets niet gehaald"
12,"man","blank",1,"publiek",48.9799995422363,"wiskundetoets niet gehaald"
26,"vrouw","blank",1,"publiek",53.2599983215332,"wiskundetoets niet gehaald"
36,"vrouw","blank",1,"publiek",52.4500007629395,"wiskundetoets niet gehaald"
46,"man","blank",1,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
70,"man","blank",1,"publiek",44.3499984741211,"wiskundetoets niet gehaald"
1,"man","blank",1,"publiek",38.8199996948242,"wiskundetoets niet gehaald"
5,"vrouw","blank",1,"publiek",53.7000007629395,"wiskundetoets niet gehaald"
10,"man","blank",1,"publiek",70.0400009155273,"wiskundetoets WEL gehaald"
13,"vrouw","blank",1,"publiek",39.6300010681152,"wiskundetoets niet gehaald"
33,"vrouw","blank",1,"publiek",66.5800018310547,"wiskundetoets WEL gehaald"
61,"vrouw","blank",1,"publiek",64.370002746582,"wiskundetoets WEL gehaald"
70,"man","blank",1,"publiek",44.939998626709,"wiskundetoets niet gehaald"
78,"man","blank",1,"publiek",64.1500015258789,"wiskundetoets WEL gehaald"
85,"vrouw","blank",1,"publiek",61.939998626709,"wiskundetoets WEL gehaald"
4,"man","blank",1,"publiek",57.2299995422363,"wiskundetoets WEL gehaald"
16,"man","Zuid-Amerikaans",1,"publiek",34.9900016784668,"wiskundetoets niet gehaald"
20,"man","blank",1,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
33,"man","blank",1,"publiek",44.4199981689453,"wiskundetoets niet gehaald"
36,"vrouw","blank",1,"publiek",52.5200004577637,"wiskundetoets niet gehaald"
37,"man","blank",1,"publiek",59.5099983215332,"wiskundetoets WEL gehaald"
39,"vrouw","Zuid-Amerikaans",1,"publiek",49.060001373291,"wiskundetoets niet gehaald"
84,"vrouw","blank",1,"publiek",39.7099990844727,"wiskundetoets niet gehaald"
89,"man","blank",1,"publiek",41.1100006103516,"wiskundetoets niet gehaald"
2,"man","Zuid-Amerikaans",1,"publiek",44.4199981689453,"wiskundetoets niet gehaald"
10,"vrouw","Zuid-Amerikaans",1,"publiek",40.6599998474121,"wiskundetoets niet gehaald"
11,"vrouw","Zuid-Amerikaans",1,"publiek",47.810001373291,"wiskundetoets niet gehaald"
12,"man","zwart",1,"publiek",40.7400016784668,"wiskundetoets niet gehaald"
15,"vrouw","blank",1,"publiek",31.75,"wiskundetoets niet gehaald"
17,"vrouw","Zuid-Amerikaans",1,"publiek",52.5200004577637,"wiskundetoets niet gehaald"
19,"vrouw","Aziatisch",1,"publiek",47.5099983215332,"wiskundetoets niet gehaald"
24,"vrouw","blank",1,"publiek",60.689998626709,"wiskundetoets WEL gehaald"
25,"vrouw","Zuid-Amerikaans",1,"publiek",33.9599990844727,"wiskundetoets niet gehaald"
28,"vrouw","Zuid-Amerikaans",1,"publiek",32.6399993896484,"wiskundetoets niet gehaald"
39,"vrouw","Zuid-Amerikaans",1,"publiek",47.6599998474121,"wiskundetoets niet gehaald"
45,"vrouw","blank",1,"publiek",49.060001373291,"wiskundetoets niet gehaald"
53,"vrouw","blank",1,"publiek",37.2799987792969,"wiskundetoets niet gehaald"
54,"man","blank",1,"publiek",44.4199981689453,"wiskundetoets niet gehaald"
61,"vrouw","Zuid-Amerikaans",1,"publiek",43.2400016784668,"wiskundetoets niet gehaald"
63,"man","Zuid-Amerikaans",1,"publiek",44.6399993896484,"wiskundetoets niet gehaald"
73,"man","Zuid-Amerikaans",1,"publiek",51.3400001525879,"wiskundetoets niet gehaald"
87,"man","blank",1,"publiek",47.810001373291,"wiskundetoets niet gehaald"
6,"vrouw","blank",1,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
10,"vrouw","blank",1,"publiek",40.8899993896484,"wiskundetoets niet gehaald"
38,"vrouw","blank",1,"publiek",39.560001373291,"wiskundetoets niet gehaald"
44,"man","blank",1,"publiek",56.2700004577637,"wiskundetoets WEL gehaald"
55,"vrouw","blank",1,"publiek",62.0900001525879,"wiskundetoets WEL gehaald"
59,"vrouw","blank",1,"publiek",46.3300018310547,"wiskundetoets niet gehaald"
73,"man","blank",1,"publiek",51.4099998474121,"wiskundetoets niet gehaald"
7,"man","zwart",1,"publiek",40.8899993896484,"wiskundetoets niet gehaald"
18,"vrouw","zwart",1,"publiek",39.1199989318848,"wiskundetoets niet gehaald"
23,"vrouw","blank",1,"publiek",47.7299995422363,"wiskundetoets niet gehaald"
35,"man","zwart",1,"publiek",36.4700012207031,"wiskundetoets niet gehaald"
45,"vrouw","zwart",1,"publiek",31.0900001525879,"wiskundetoets niet gehaald"
47,"man","Zuid-Amerikaans",1,"publiek",37.1300010681152,"wiskundetoets niet gehaald"
51,"man","Zuid-Amerikaans",1,"publiek",41.9900016784668,"wiskundetoets niet gehaald"
61,"man","Zuid-Amerikaans",1,"publiek",33.8199996948242,"wiskundetoets niet gehaald"
62,"man","Aziatisch",1,"publiek",52.0800018310547,"wiskundetoets niet gehaald"
64,"vrouw","Aziatisch",1,"publiek",47.2200012207031,"wiskundetoets niet gehaald"
66,"vrouw","blank",1,"publiek",37.3499984741211,"wiskundetoets niet gehaald"
70,"man","blank",1,"publiek",50.1599998474121,"wiskundetoets niet gehaald"
74,"vrouw","blank",1,"publiek",57.5299987792969,"wiskundetoets WEL gehaald"
84,"vrouw","Zuid-Amerikaans",1,"publiek",36.25,"wiskundetoets niet gehaald"
91,"man","blank",1,"publiek",43.0900001525879,"wiskundetoets niet gehaald"
96,"vrouw","Zuid-Amerikaans",1,"publiek",35.2200012207031,"wiskundetoets niet gehaald"
43,"man","Aziatisch",1,"publiek",60.689998626709,"wiskundetoets WEL gehaald"
57,"man","blank",1,"publiek",47.5099983215332,"wiskundetoets niet gehaald"
59,"man","blank",1,"publiek",63.9300003051758,"wiskundetoets WEL gehaald"
65,"vrouw","blank",1,"publiek",58.6300010681152,"wiskundetoets WEL gehaald"
75,"man","Aziatisch",1,"publiek",52.6699981689453,"wiskundetoets niet gehaald"
76,"vrouw","Aziatisch",1,"publiek",62.310001373291,"wiskundetoets WEL gehaald"
91,"vrouw","blank",1,"publiek",53.1800003051758,"wiskundetoets niet gehaald"
6,"man","Zuid-Amerikaans",1,"publiek",61.7999992370605,"wiskundetoets WEL gehaald"
20,"man","Zuid-Amerikaans",1,"publiek",43.1699981689453,"wiskundetoets niet gehaald"
21,"man","zwart",1,"publiek",36.4700012207031,"wiskundetoets niet gehaald"
31,"man","Zuid-Amerikaans",1,"publiek",50.0900001525879,"wiskundetoets niet gehaald"
37,"vrouw","Aziatisch",1,"publiek",64.2300033569336,"wiskundetoets WEL gehaald"
38,"vrouw","Zuid-Amerikaans",1,"publiek",52.5200004577637,"wiskundetoets niet gehaald"
42,"man","Aziatisch",1,"publiek",34.9900016784668,"wiskundetoets niet gehaald"
49,"vrouw","Zuid-Amerikaans",1,"publiek",60.6199989318848,"wiskundetoets WEL gehaald"
63,"vrouw","zwart",1,"publiek",35.3600006103516,"wiskundetoets niet gehaald"
64,"vrouw","zwart",1,"publiek",46.7000007629395,"wiskundetoets niet gehaald"
65,"vrouw","zwart",1,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
85,"man","Aziatisch",1,"publiek",36.9799995422363,"wiskundetoets niet gehaald"
88,"vrouw","Zuid-Amerikaans",1,"publiek",37.2799987792969,"wiskundetoets niet gehaald"
97,"man","zwart",1,"publiek",42.2799987792969,"wiskundetoets niet gehaald"
6,"man","blank",1,"publiek",65.6999969482422,"wiskundetoets WEL gehaald"
41,"man","Zuid-Amerikaans",1,"publiek",48.25,"wiskundetoets niet gehaald"
53,"man","blank",1,"publiek",45.4500007629395,"wiskundetoets niet gehaald"
62,"vrouw","blank",1,"publiek",52.7400016784668,"wiskundetoets niet gehaald"
64,"man","blank",1,"publiek",65.4800033569336,"wiskundetoets WEL gehaald"
71,"vrouw","blank",1,"publiek",46.7000007629395,"wiskundetoets niet gehaald"
76,"vrouw","blank",1,"publiek",40.7400016784668,"wiskundetoets niet gehaald"
85,"man","blank",1,"publiek",49.4300003051758,"wiskundetoets niet gehaald"
94,"vrouw","blank",1,"publiek",46.5499992370605,"wiskundetoets niet gehaald"
16,"man","blank",1,"publiek",54.7999992370605,"wiskundetoets niet gehaald"
54,"man","Indiaan/Alaska",1,"publiek",46.0400009155273,"wiskundetoets niet gehaald"
66,"man","blank",1,"publiek",64.2300033569336,"wiskundetoets WEL gehaald"
86,"vrouw","blank",1,"publiek",40.810001373291,"wiskundetoets niet gehaald"
90,"vrouw","blank",1,"publiek",52.5200004577637,"wiskundetoets niet gehaald"
12,"vrouw","blank",1,"publiek",55.1699981689453,"wiskundetoets WEL gehaald"
21,"man","blank",1,"publiek",33.8899993896484,"wiskundetoets niet gehaald"
28,"man","blank",1,"publiek",37.5699996948242,"wiskundetoets niet gehaald"
34,"vrouw","blank",1,"publiek",44.939998626709,"wiskundetoets niet gehaald"
35,"vrouw","blank",1,"publiek",48.9099998474121,"wiskundetoets niet gehaald"
40,"vrouw","blank",1,"publiek",36.3899993896484,"wiskundetoets niet gehaald"
54,"vrouw","blank",1,"publiek",53.3300018310547,"wiskundetoets niet gehaald"
63,"vrouw","blank",1,"publiek",52.5900001525879,"wiskundetoets niet gehaald"
64,"vrouw","blank",1,"publiek",44.3499984741211,"wiskundetoets niet gehaald"
84,"man","blank",1,"publiek",50.1599998474121,"wiskundetoets niet gehaald"
86,"man","blank",1,"publiek",42.2099990844727,"wiskundetoets niet gehaald"
87,"man","blank",1,"publiek",47.5900001525879,"wiskundetoets niet gehaald"
91,"vrouw","blank",1,"publiek",44.7099990844727,"wiskundetoets niet gehaald"
3,"man","Aziatisch",1,"publiek",60.6199989318848,"wiskundetoets WEL gehaald"
11,"vrouw","blank",1,"publiek",45.5200004577637,"wiskundetoets niet gehaald"
19,"vrouw","zwart",1,"publiek",59.5900001525879,"wiskundetoets WEL gehaald"
23,"vrouw","Zuid-Amerikaans",1,"publiek",46.7000007629395,"wiskundetoets niet gehaald"
26,"vrouw","zwart",1,"publiek",39.7799987792969,"wiskundetoets niet gehaald"
73,"man","Zuid-Amerikaans",1,"publiek",46.7000007629395,"wiskundetoets niet gehaald"
81,"man","blank",1,"publiek",56.0499992370605,"wiskundetoets WEL gehaald"
15,"man","zwart",1,"publiek",36.3899993896484,"wiskundetoets niet gehaald"
19,"vrouw","zwart",1,"publiek",46.1100006103516,"wiskundetoets niet gehaald"
22,"vrouw","Indiaan/Alaska",1,"publiek",32.0499992370605,"wiskundetoets niet gehaald"
24,"man","zwart",1,"publiek",41.0299987792969,"wiskundetoets niet gehaald"
27,"vrouw","zwart",1,"publiek",58.6300010681152,"wiskundetoets WEL gehaald"
33,"vrouw","zwart",1,"publiek",44.4199981689453,"wiskundetoets niet gehaald"
38,"vrouw","zwart",1,"publiek",41.0299987792969,"wiskundetoets niet gehaald"
46,"vrouw","zwart",1,"publiek",60.8400001525879,"wiskundetoets WEL gehaald"
75,"vrouw","zwart",1,"publiek",40.810001373291,"wiskundetoets niet gehaald"
87,"vrouw","zwart",1,"publiek",47.439998626709,"wiskundetoets niet gehaald"
91,"man","Zuid-Amerikaans",1,"publiek",43.0200004577637,"wiskundetoets niet gehaald"
95,"vrouw","Zuid-Amerikaans",1,"publiek",43.2400016784668,"wiskundetoets niet gehaald"
1,"vrouw","Zuid-Amerikaans",1,"publiek",48.0299987792969,"wiskundetoets niet gehaald"
17,"man","Zuid-Amerikaans",1,"publiek",43.2400016784668,"wiskundetoets niet gehaald"
18,"vrouw","blank",1,"publiek",43.5400009155273,"wiskundetoets niet gehaald"
23,"vrouw","zwart",1,"publiek",40.810001373291,"wiskundetoets niet gehaald"
30,"man","Zuid-Amerikaans",1,"publiek",49.060001373291,"wiskundetoets niet gehaald"
37,"vrouw","Zuid-Amerikaans",1,"publiek",54.2099990844727,"wiskundetoets niet gehaald"
42,"man","zwart",1,"publiek",56.0499992370605,"wiskundetoets WEL gehaald"
46,"man","zwart",1,"publiek",44.5699996948242,"wiskundetoets niet gehaald"
68,"man","zwart",1,"publiek",46.0400009155273,"wiskundetoets niet gehaald"
74,"vrouw","Zuid-Amerikaans",1,"publiek",38.5299987792969,"wiskundetoets niet gehaald"
75,"man","blank",1,"publiek",40.6599998474121,"wiskundetoets niet gehaald"
91,"man","blank",1,"publiek",39.6300010681152,"wiskundetoets niet gehaald"
92,"vrouw","blank",1,"publiek",39.560001373291,"wiskundetoets niet gehaald"
98,"vrouw","Zuid-Amerikaans",1,"publiek",36.7599983215332,"wiskundetoets niet gehaald"
4,"man","blank",1,"publiek",46.6300010681152,"wiskundetoets niet gehaald"
14,"vrouw","blank",1,"publiek",43.0900001525879,"wiskundetoets niet gehaald"
25,"man","blank",1,"publiek",65.4100036621094,"wiskundetoets WEL gehaald"
34,"man","blank",1,"publiek",59.439998626709,"wiskundetoets WEL gehaald"
43,"man","blank",1,"publiek",58.0400009155273,"wiskundetoets WEL gehaald"
55,"vrouw","blank",1,"publiek",57.1599998474121,"wiskundetoets WEL gehaald"
78,"vrouw","blank",1,"publiek",44.5699996948242,"wiskundetoets niet gehaald"
91,"vrouw","blank",1,"publiek",59.5900001525879,"wiskundetoets WEL gehaald"
11,"vrouw","zwart",1,"publiek",43.2400016784668,"wiskundetoets niet gehaald"
23,"vrouw","zwart",1,"publiek",42.2799987792969,"wiskundetoets niet gehaald"
29,"man","zwart",1,"publiek",36.25,"wiskundetoets niet gehaald"
41,"man","zwart",1,"publiek",39.0400009155273,"wiskundetoets niet gehaald"
50,"vrouw","zwart",1,"publiek",44.4199981689453,"wiskundetoets niet gehaald"
56,"vrouw","zwart",1,"publiek",32.6399993896484,"wiskundetoets niet gehaald"
28,"man","Indiaan/Alaska",1,"publiek",45.3800010681152,"wiskundetoets niet gehaald"
46,"man","blank",1,"publiek",54.7999992370605,"wiskundetoets niet gehaald"
51,"vrouw","blank",1,"publiek",46.9199981689453,"wiskundetoets niet gehaald"
55,"vrouw","blank",1,"publiek",39.7799987792969,"wiskundetoets niet gehaald"
62,"man","blank",1,"publiek",36.1699981689453,"wiskundetoets niet gehaald"
74,"man","blank",1,"publiek",39.6300010681152,"wiskundetoets niet gehaald"
81,"man","blank",1,"publiek",44.3499984741211,"wiskundetoets niet gehaald"
85,"man","blank",1,"publiek",40,"wiskundetoets niet gehaald"
97,"man","blank",1,"publiek",41.1100006103516,"wiskundetoets niet gehaald"
8,"vrouw","blank",1,"publiek",36.1699981689453,"wiskundetoets niet gehaald"
19,"man","blank",1,"publiek",45.5200004577637,"wiskundetoets niet gehaald"
43,"vrouw","blank",1,"publiek",52.5200004577637,"wiskundetoets niet gehaald"
44,"man","blank",1,"publiek",46.7000007629395,"wiskundetoets niet gehaald"
45,"vrouw","blank",1,"publiek",51.4900016784668,"wiskundetoets niet gehaald"
58,"man","blank",1,"publiek",44.3499984741211,"wiskundetoets niet gehaald"
68,"man","blank",1,"publiek",42.2799987792969,"wiskundetoets niet gehaald"
87,"vrouw","blank",1,"publiek",36.4700012207031,"wiskundetoets niet gehaald"
96,"vrouw","blank",1,"publiek",64.2300033569336,"wiskundetoets WEL gehaald"
0,"vrouw","blank",1,"publiek",47.9500007629395,"wiskundetoets niet gehaald"
3,"man","Zuid-Amerikaans",1,"publiek",47.7299995422363,"wiskundetoets niet gehaald"
18,"vrouw","blank",1,"publiek",41.9900016784668,"wiskundetoets niet gehaald"
19,"vrouw","Zuid-Amerikaans",1,"publiek",59.5900001525879,"wiskundetoets WEL gehaald"
31,"man","blank",1,"publiek",50.2400016784668,"wiskundetoets niet gehaald"
34,"man","Aziatisch",1,"publiek",70.0400009155273,"wiskundetoets WEL gehaald"
37,"man","blank",1,"publiek",65.4800033569336,"wiskundetoets WEL gehaald"
39,"vrouw","blank",1,"publiek",41.8400001525879,"wiskundetoets niet gehaald"
42,"man","blank",1,"publiek",50.0900001525879,"wiskundetoets niet gehaald"
48,"man","blank",1,"publiek",41.25,"wiskundetoets niet gehaald"
53,"man","blank",1,"publiek",53.9900016784668,"wiskundetoets niet gehaald"
56,"man","blank",1,"publiek",56.7200012207031,"wiskundetoets WEL gehaald"
67,"vrouw","blank",1,"publiek",44.6399993896484,"wiskundetoets niet gehaald"
20,"man","blank",1,"publiek",59.5099983215332,"wiskundetoets WEL gehaald"
24,"vrouw","blank",1,"publiek",61.939998626709,"wiskundetoets WEL gehaald"
35,"vrouw","blank",1,"publiek",60.9099998474121,"wiskundetoets WEL gehaald"
56,"man","blank",1,"publiek",46.7000007629395,"wiskundetoets niet gehaald"
90,"man","blank",1,"publiek",56.1300010681152,"wiskundetoets WEL gehaald"
4,"man","blank",1,"publiek",49.2799987792969,"wiskundetoets niet gehaald"
5,"vrouw","blank",1,"publiek",48.1800003051758,"wiskundetoets niet gehaald"
23,"man","blank",1,"publiek",34.3300018310547,"wiskundetoets niet gehaald"
24,"vrouw","blank",1,"publiek",52.7400016784668,"wiskundetoets niet gehaald"
27,"man","blank",1,"publiek",44.6399993896484,"wiskundetoets niet gehaald"
42,"man","blank",1,"publiek",43.1699981689453,"wiskundetoets niet gehaald"
45,"vrouw","blank",1,"publiek",48.9099998474121,"wiskundetoets niet gehaald"
59,"vrouw","blank",1,"publiek",51.7099990844727,"wiskundetoets niet gehaald"
64,"vrouw","blank",1,"publiek",48.4000015258789,"wiskundetoets niet gehaald"
70,"vrouw","blank",1,"publiek",62.0900001525879,"wiskundetoets WEL gehaald"
75,"man","blank",1,"publiek",50.1599998474121,"wiskundetoets niet gehaald"
78,"man","blank",1,"publiek",41.9900016784668,"wiskundetoets niet gehaald"
96,"man","blank",1,"publiek",47.7299995422363,"wiskundetoets niet gehaald"
99,"man","blank",1,"publiek",56.0499992370605,"wiskundetoets WEL gehaald"
27,"man","zwart",1,"publiek",37.2000007629395,"wiskundetoets niet gehaald"
33,"vrouw","zwart",1,"publiek",53.9900016784668,"wiskundetoets niet gehaald"
